"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2910404" 1.13166526938389 5.03593204183243 3.11518481550766 Inf NA 0.591023206104221
"X2910503" -0.232891009591266 0.710995719479212 0.620719858815141 Inf -Inf 0.79452141928338
"X2910602" -0.765171253984525 1.02777334474898 0.811815953768003 Inf NA 0.613656154029356
"X2910727" -0.076816052113246 1.14870585939728 0.909586870116506 Inf NA 0.462012378471876
"X2910800" -0.249984487170094 0.260434810196884 0.249984487170094 Inf -Inf 0.499968974340189
"X2910909" -0.301801974756672 0.31441847013218 0.301801974756672 Inf -Inf 0.616446586737031
"X2911006" -0.175426666186749 0.312011628640765 0.283439403689124 Inf -Inf 0.632794947771068
"X2911204" -0.0603724389234258 0.0628962414833649 0.0603724389234258 Inf -Inf 0.445827241280683
"X2911501" -0.000694443316643801 0.000723473745951141 0.000694443316643801 Inf -Inf 0.00392156225869441
"X2911600" -0.00862381653605361 0.00898432558021767 0.00862381653605361 Inf -Inf 0.827886387461146
"X2911808" -0.222069892300108 1.11833637398219 0.943414340716454 Inf -Inf 0.395492474710828
"X2912103" -0.12069588747293 0.125741444604797 0.12069588747293 Inf -Inf 0.52667296351824
"X2912301" -3.69089001209931 4.54682310081668 3.69089001209931 Inf -Inf 1.78952243010875
"X2912707" 0.146492932446648 0.624385232562424 0.328611077335101 Inf -Inf 1.43393924655317
"X2912806" 0.140592571877769 0.744635029370262 0.537346897968951 Inf -Inf 0.937914585545805
"X2912905" -0.00284703721233914 0.283053450571515 0.158238631267513 Inf -Inf 0.893582858922427
"X2913457" 0.195327425824742 0.889554727860289 0.438403265723235 Inf -Inf 1.50309691105109
"X2913507" 0.623610949416933 1.21809656581168 1.04091553856458 Inf -Inf 0.812421883757723
"X2913606" 0.635269135565946 1.97980407541013 1.57276541921278 Inf -Inf 0.91506351663289
"X2913705" 0.143664672969339 0.78433425744238 0.477736378686211 Inf -Inf 1.69861823532875
"X2913804" -0.0948566378008248 0.0988220138826588 0.0948566378008248 Inf -Inf 0.47927564362522
"X2913903" -0.0109951050616993 0.287477748068594 0.167314560387367 Inf -Inf 0.764866561770818
"X2914208" -0.0977362600917164 0.298041295363744 0.234313532550948 Inf -Inf 0.576771772433102
"X2914505" -0.00690406534050226 0.00719210536462328 0.00690406534050226 Inf -Inf 0.0602536611534743
"X2914653" -0.217766879858714 0.362901523746187 0.334397961647192 Inf -Inf 0.302850984133306
"X2914802" 0.284826692457704 2.261524290753 1.10415678107847 Inf -Inf 1.47220904143796
"X2914901" -0.0574396860500706 0.815650673470147 0.673112620573511 Inf -Inf 0.828446302244321
"X2915106" 0.324664387969508 0.95988843227716 0.663216077425437 Inf -Inf 1.24840673397729
"X2915205" -1.24777027491247 1.60871512868769 1.51720862951529 Inf -Inf 1.38716217555684
"X2915304" -0.152104277287483 0.158462827169537 0.152104277287483 Inf -Inf 0.214735450288212
"X2915403" -0.866804911633673 0.898414823585346 0.866804911633673 Inf -Inf 0.866804911633673
"X2915502" -0.0517049093322744 0.0538663754724733 0.0517049093322744 Inf -Inf 0.413639274658195
"X2915601" -0.221807379082787 1.28112176445549 1.1472457031594 Inf -Inf 0.983353459850911
"X2915700" 0.0143385725521824 0.281910029979313 0.143301433719612 Inf -Inf 1.25063069428025
