"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"Total" 2230.96167796429 6181.72271802141 4425.83483161373 30.2872343213421 6.90845930097935 0.798009379414787
"A" -591.796216789487 1158.53527839125 877.75132878253 90.2611824378608 -52.0459041749639 1.35594952953017
"B" 1811.93146428427 4983.53517071736 2776.04218196878 26.6822079181407 2.98572006135159 0.910193307498429
"C" -5.78450824425115 1424.54554551153 907.183959681107 147.710680616338 -127.556467886649 1.32900442742845
"D" -38.662922876092 203.943218824954 152.155086612694 199.453703646599 -142.407735045893 3.48363661216757
"E" 1345.95084733533 2389.86230135178 1378.82794105321 71.8073777469872 54.2260442080139 3.95859448355487
"F" -290.67698574548 1423.35896857973 1070.86641208581 55.0154042582387 -32.1357870975512 0.63022649174685
"X2700201" -0.242753322645584 0.35370076196579 0.242753322645584 Inf -Inf 1.29468438744312
"X2700300" -0.598023154379413 0.871342328384938 0.598023154379413 Inf -Inf 4.10073020145883
"X2700409" -3.6208156657553 5.68969001903591 3.74901959102088 Inf -Inf 2.57075629098575
"X2700508" -0.71321780807272 1.03918529070432 0.71321780807272 Inf -Inf 1.95625455928517
"X2700607" -0.148378277171777 0.216192755357054 0.148378277171777 Inf -Inf 1.09571650834543
"X2700805" 0 0 0 NA NA NA
"X2701001" -0.575156496796358 0.838024744417013 0.575156496796358 Inf -Inf 1.45302693927501
"X2701100" -0.648432664519278 1.24295589736222 0.949572444746471 Inf -Inf 1.89914488949294
"X2701308" -0.307103657820348 0.594803357421511 0.420601925256369 Inf -Inf 2.52361155153821
"X2701357" -0.587122606356342 0.855459818108307 0.587122606356342 Inf -Inf 1.48325711079497
"X2701407" -0.165627766904088 0.641395148379963 0.451322091452757 Inf -Inf 1.31293699331711
"X2701704" -1.21180458822452 2.26869928191161 1.66530565835206 Inf -Inf 3.33061131670412
"X2701902" 0 0 0 NA NA NA
"X2702108" -1.17687655507051 1.7147536014403 1.17687655507051 Inf -Inf 2.17269517859172
"X2702207" 0.0707575855728703 0.281480686564935 0.0914713798961427 Inf -Inf 4.39062623501485
"X2702306" -2.63753652858243 5.63232426422073 3.96602089657073 Inf -Inf 3.22659327178636
"X2702553" -0.537542262006406 0.783219383316393 0.537542262006406 Inf -Inf 6.45050714407687
"X2702603" -0.506148682530601 0.737477752015893 0.506148682530601 Inf -Inf 3.47073382306698
"X2702702" -0.460125633059113 0.67042043025136 0.460125633059113 Inf -Inf 2.94480405157832
"X2702801" -0.761060570864026 1.94286323457457 1.51152936728338 Inf -Inf 2.6871633196149
"X2703007" -0.631407849714709 1.27856260540406 0.939355019077052 Inf -Inf 3.22064577969275
"X2703205" -1.52998397119281 2.42651589783832 1.66675092062439 Inf -Inf 3.80971638999861
"X2703502" -0.418680245775112 1.2077244164261 0.945766650348914 Inf -Inf 3.24262851548199
"X2703601" -0.643342322122787 1.078625332405 0.699704682916403 Inf -Inf 2.48783887259165
"X2703759" -1.11322019840508 2.21738332222163 1.38218923173081 Inf -Inf 1.57964483626378
"X2703809" -1.34227509931331 2.37868958224248 1.751998584932 Inf -Inf 2.85070956192325
"X2703908" -0.462865709491164 0.674412825129002 0.462865709491164 Inf -Inf 2.11595752910246
"X2704005" -0.676195731793928 1.1330821917585 0.818702336972252 Inf -Inf 1.13906412100487
"X2704203" -0.474630666495831 1.00402141133254 0.776263354881707 Inf -Inf 2.32879006464512
"X2704302" -0.87054997615153 1.30038848624922 0.87054997615153 Inf -Inf 1.70556730021524
"X2704906" -0.211525933256824 0.308201275900536 0.211525933256824 Inf -Inf 6.76882986421837
"X2704500" -2.20448843788792 4.23493488892134 2.94649243696202 Inf -Inf 2.28115543506737
"X2704708" -0.461512811675404 1.24605107488537 0.847695982899744 Inf -Inf 1.59566302663481
"X2704807" -0.0182414401304347 0.0265784674053995 0.0182414401304347 Inf -Inf 0.875589126260864
"X2705101" -1.64437815411543 2.98642559239859 2.07616706064133 Inf -Inf 2.8473148260224
"X2705200" -0.857935629141271 1.39558598926993 1.00801451091449 Inf -Inf 2.54656297494186
"X2705507" -2.43769062442089 3.55180733222486 2.43769062442089 Inf -Inf 2.05279210477549
"X2705606" -0.511094117579 1.75330510773081 1.27551313236967 Inf -Inf 1.40746276675273
"X2706307" -0.873621265747576 1.41315915361107 1.00984790975168 Inf -Inf 4.61644758743626
"X2706448" -0.25898528809963 0.37735134885263 0.25898528809963 Inf -Inf 1.77589911839746
"X2706505" 0.197187300386519 1.85953699895156 1.26172802151666 Inf -Inf 2.57714659714041
"X2706604" 0.0847973088308004 0.585110462367509 0.245931820384295 Inf -Inf 7.86981825229744
"X2706703" -2.60071713560451 4.00219681847786 2.6767045847872 Inf -Inf 1.97664338568901
"X2706802" -0.662532825432484 0.965335356191797 0.662532825432484 Inf -Inf 2.54412604966074
"X2706901" -0.476964820206083 1.08939873245045 0.791817564313318 Inf -Inf 1.68921080386841
"X2707008" 0 0 0 NA NA NA
"X2707305" -1.07261641733147 2.0885716167596 1.52789418880175 Inf -Inf 2.4045547889339
"X2707404" -1.15515851540992 1.95207749756792 1.42315131384195 Inf -Inf 2.57778351186466
"X2707503" -1.19053496726291 1.73465442399978 1.19053496726291 Inf -Inf 3.80971189524133
"X2707602" -0.637592243420351 1.01673209004269 0.651296364978033 Inf -Inf 2.71845439295179
"X2707701" -1.65679611167926 2.90823891347551 1.91915494467109 Inf -Inf 1.58826616110711
"X2707800" -0.716684965639123 1.04423707026279 0.716684965639123 Inf -Inf 1.6000408535199
"X2707909" -0.0149089221562456 0.0217228628192729 0.0149089221562456 Inf -Inf 0.477085508999859
"X2708105" -0.332391389655972 0.484306811997094 0.332391389655972 Inf -Inf 3.19095734069733
"X2708204" -1.66759982145869 2.42975593938665 1.66759982145869 Inf -Inf 5.33631942866779
"X2708303" -0.805903997885064 1.28099769016613 0.851477308880408 Inf -Inf 1.70295461776082
"X2708501" -1.26178604857558 2.73533064035708 2.13085126228755 Inf -Inf 2.49465513633664
"X2708600" -1.37021880646277 2.19491107403331 1.50833269797867 Inf -Inf 1.40582465054323
"X2708709" -0.226334625279614 0.53052396562876 0.387544078662246 Inf -Inf 2.18848420891621
"X2708808" -0.596820346675135 1.24254698502003 0.916698909001292 Inf -Inf 1.79598153600253
"X2708907" -0.316921354831759 0.461766386822565 0.316921354831759 Inf -Inf 1.90152812899055
"X2709004" -0.214238301284605 0.312153298586373 0.214238301284605 Inf -Inf 1.28542980770763
"X2709103" -0.0348688747155652 0.0508052677564841 0.0348688747155652 Inf -Inf 0.557901995449043
"X2709152" -1.0342276575625 1.64528849873922 1.17308125887203 Inf -Inf 1.81638388470507
"X2709301" -1.61030119705832 2.60180816379736 1.84288657234477 Inf -Inf 2.76432985851716
"X2709400" -0.792383581698126 1.26179881629683 0.839798057598127 Inf -Inf 5.75861525210144
"X2900306" -0.122424433655076 0.944620457768615 0.571708924058225 Inf -Inf 2.74420283547948
"X2900405" -0.26522989148799 0.386449971901598 0.26522989148799 Inf -Inf 12.7310347914235
"X2900603" -0.122408756328162 0.308432276430793 0.211008109362433 Inf -Inf 1.12537658326631
"X2900702" -0.906846905895595 1.42368952175615 0.935602194113026 Inf -Inf 2.30302078550899
"X2900801" -11.0060860463059 17.6468999528565 12.230800379603 Inf -Inf 2.5525148618302
"X2900900" -0.58125733010768 1.04468574323116 0.651729567164258 Inf -Inf 1.13756433541398
"X2901007" -0.48470744997006 0.706237066156276 0.48470744997006 Inf -Inf 2.11508705441481
"X2901106" -0.461955466283484 0.950967459535325 0.6940404452553 Inf -Inf 2.22092942481696
"X2901205" 2.63746329534102 10.7928337265438 5.50415792167083 Inf -Inf 1.66687432328202
"X2901502" -0.0866093598202904 0.126193109235134 0.0866093598202904 Inf -Inf 2.07862463568697
"X2901700" -0.144081774685389 0.209932588918706 0.144081774685389 Inf -Inf 4.61061678993246
"X2901908" -2.54524755586325 4.13168284333741 2.95633278495388 Inf -Inf 5.45784514145332
"X2901957" -0.0168871279511154 0.0246051833961662 0.0168871279511154 Inf -Inf 0.40529107082677
"X2902054" -1.91197448548459 2.78581905699551 1.91197448548459 Inf -Inf 2.62213643723601
"X2902203" -0.199074663287335 0.29005930516393 0.199074663287335 Inf -Inf 3.18519461259736
"X2902252" -0.429963124959409 0.626472516453943 0.429963124959409 Inf -Inf 2.42802705859431
"X2902302" -0.224405430291221 0.320302686759261 0.224405430291221 Inf -Inf 1.95844739163247
"X2902401" -1.53698878676509 2.23945072754116 1.53698878676509 Inf -Inf 1.91624576012271
"X2902906" -0.966667837280329 2.16474069047722 1.41970695811718 Inf -Inf 1.72521351872468
"X2903102" -0.295512127595928 0.430572333930164 0.295512127595928 Inf -Inf 1.57606468051161
"X2903300" -0.257458983865986 0.53243270117193 0.377717696403997 Inf -Inf 1.81304494273919
"X2903409" -15.0868889188859 25.2596793491489 17.6317560123322 Inf -Inf 2.45667427748025
"X2903508" 0.622043912499071 4.54875246061837 2.62955571142193 Inf -Inf 0.989950385476491
"X2903706" -0.94932862487294 1.93021399931355 1.47381105970886 Inf -Inf 0.912812011174517
"X2904308" -0.308152539402072 0.596145396715543 0.421507973664121 Inf -Inf 2.12972449851345
"X2904704" -0.426161872299083 0.620933947721993 0.426161872299083 Inf -Inf 2.92225283862228
"X2904803" -2.30477311631339 3.60952499234044 2.5330453457624 Inf -Inf 1.37385510278638
"X2904852" 0 0 0 NA NA NA
"X2904902" -1.01350368162941 1.85457836965174 1.31917753076389 Inf -Inf 5.06564171813333
"X2905404" -0.567415181850637 1.62513262163348 1.3214189173425 Inf -Inf 2.18717613904966
"X2905602" -0.433071462915352 0.79585201378234 0.583647415663596 Inf -Inf 1.43667056163347
"X2905701" -5.02172595363179 7.63435321491224 5.09402153712758 Inf -Inf 4.84184225311136
"X2905800" -2.19047466520243 3.28775026329506 2.19047466520243 Inf -Inf 2.76691536657149
"X2906303" -11.6588883337147 18.7137950246485 12.7697121060084 Inf -Inf 2.13198671682922
"X2906402" -0.110733539718684 0.161342950723892 0.110733539718684 Inf -Inf 3.54347327099788
"X2906501" -0.514004160909037 0.871485725764102 0.599327412149139 Inf -Inf 3.19641286479541
"X2906709" 3.58142272534877 10.9629679829052 5.74885077569114 Inf -Inf 1.70863676305371
"X2906907" -7.39094190826692 12.698747744629 8.60355506325321 Inf -Inf 2.44361327240328
"X2907004" -2.10723609774472 3.07032260276123 2.10723609774472 Inf -Inf 3.89028202660564
"X2907301" -0.244322738067492 0.605935866603367 0.419553796307898 Inf -Inf 1.91796021169325
"X2907509" -0.961556059496834 1.54217748974615 1.10536714079432 Inf -Inf 4.08135559677903
"X2908002" -0.303951655212042 0.44286904450005 0.303951655212042 Inf -Inf 1.26866777827635
"X2908200" -0.134818410987338 0.555863361986891 0.417506499366152 Inf -Inf 3.64369308537733
"X2908309" -0.0102054458540795 0.0148697201564511 0.0102054458540795 Inf -Inf 0.489861400995814
"X2908507" -0.219371630174772 0.319632752709125 0.219371630174772 Inf -Inf 2.10596764967782
"X2908606" -5.66105219548557 8.61380489654755 5.89021629959572 Inf -Inf 4.28379367243325
"X2908903" -0.288675726709665 0.49584020126152 0.324068684429894 Inf -Inf 3.45673263391887
"X2909505" -0.368220999127692 0.711568917618415 0.525010506867105 Inf -Inf 2.6526846662759
"X2909802" -0.299674609730778 0.741631109783389 0.554669179635639 Inf -Inf 2.66241206225107
"X2910008" -0.539773781999777 1.16097828359546 0.85063576372687 Inf -Inf 1.73746879399531
"X2910057" -0.347908580547219 0.506915945342782 0.347908580547219 Inf -Inf 1.75785388065963
"X2910206" 0 0 0 NA NA NA
"X2910305" 0 0 0 NA NA NA
"X2910404" 0.220256535316294 10.3600521750729 5.47849760702954 Inf -Inf 1.03939875548387
"X2910503" -2.51270943716128 4.05637238523496 2.89526643685892 Inf -Inf 3.70594103917941
"X2910602" -6.01560633457242 8.76496569042204 6.01560633457242 Inf -Inf 4.5472299851886
"X2910727" -2.48016788917484 3.62593715902093 2.59284711832291 Inf -Inf 1.31700171089418
"X2910800" -0.966346246905243 1.40800298891144 0.966346246905243 Inf -Inf 1.93269249381049
"X2910909" -0.487581922215554 0.710425280811385 0.487581922215554 Inf -Inf 0.995912011333897
"X2911006" -0.74676468909209 1.11949194459007 0.74676468909209 Inf -Inf 1.66719558494978
"X2911204" -0.268550669220664 0.391288470512309 0.268550669220664 Inf -Inf 1.98314340347567
"X2911501" -0.27606186735066 0.402232569949968 0.27606186735066 Inf -Inf 1.55893760386255
"X2911600" -0.0523027772006088 0.0762071223049387 0.0523027772006088 Inf -Inf 5.02106661125845
"X2911808" -1.53255246901934 3.27150346228535 2.35188589202222 Inf -Inf 0.985943430716741
"X2912103" -0.437981949352992 0.638156246535039 0.437981949352992 Inf -Inf 1.91119396081306
"X2912301" -1.64672906971235 2.72111164938391 1.89943229779053 Inf -Inf 0.920936871656013
"X2912707" -0.173387656952654 0.872367940119318 0.650658956840564 Inf -Inf 2.83923908439519
"X2912806" -0.658683098612404 1.26546626057644 0.975402446395745 Inf -Inf 1.70252063370894
"X2912905" -0.244311234734522 0.54846413087247 0.400555768431841 Inf -Inf 2.26196198643863
"X2913457" -0.357083590706072 1.33672476900576 0.98962153011489 Inf -Inf 3.39298810325105
"X2913507" -1.6165376941822 3.56538788649501 2.63647205800818 Inf -Inf 2.05773428917711
"X2913606" -2.52084434736047 5.9547741477854 4.64360982742543 Inf -Inf 2.70173662686571
