"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2903706" -0.0469877820041326 1.33250283422386 0.962550527012272 Inf -Inf 0.596160326407601
"X2904308" 0.0828254442705919 0.288600536752907 0.0838964801856694 Inf NA 0.423898005148646
"X2904704" -0.0684517370274716 0.0822563069157762 0.0684517370274716 Inf -Inf 0.469383339616948
"X2904803" -0.849239168399583 1.21510594336356 0.993626811759984 Inf -Inf 0.538916236886771
"X2904852" 0 0 0 NA NA NA
"X2904902" 0.103269663629548 0.641733590484367 0.372069147037077 Inf -Inf 1.42874552462237
"X2905404" 0.211718976679745 0.930172156344516 0.593094121769692 Inf -Inf 0.981673029136043
"X2905602" -0.0894625201481766 0.332428391540687 0.239669565796241 Inf -Inf 0.58995585426767
"X2905701" -0.180587083435374 0.774572477110228 0.662409320209272 Inf -Inf 0.629616779604853
"X2905800" -0.22516631658153 0.52062933270897 0.439474042751211 Inf -Inf 0.555125106633108
"X2906303" -1.41445771661828 3.46578728757155 2.80503485491533 Inf -Inf 0.46831886273369
"X2906402" 0 0 0 NA NA 0
"X2906501" 0.0157795536992954 0.290709019674562 0.145575232834081 Inf -Inf 0.776401241781764
"X2906709" 3.27232684565613 5.86120387539761 3.60152612734692 Inf NA 1.07042262608453
"X2906907" -0.031979880393656 2.19858213464748 1.90937974687318 Inf -Inf 0.542309040532026
"X2907004" -0.278683877347083 0.338063657704244 0.278683877347083 Inf -Inf 0.514493312025383
"X2907301" 0.07539768396329 0.390966290497216 0.232095000737535 Inf -Inf 1.0610057176573
"X2907509" -0.0383586436044499 0.309900307067638 0.196345959887761 Inf -Inf 0.724969698047117
"X2908002" -0.0988747312619874 0.118814665545111 0.0988747312619874 Inf -Inf 0.412694530484817
"X2908200" 0.121032175314972 0.404198439303797 0.20600371411957 Inf -Inf 1.79785059595261
"X2908309" -0.283464962613788 0.433124540135994 0.283464962613788 Inf -Inf 13.6063182054618
"X2908507" -0.0378870741663067 0.0455666530678313 0.0378870741663067 Inf -Inf 0.363715911996545
"X2908606" -0.632987000819448 1.15723091102974 1.00454015843374 Inf -Inf 0.730574660679081
"X2908903" 0.03769884198175 0.275920783014131 0.11875961428298 Inf -Inf 1.26676921901845
"X2909505" 0.00727584774710118 0.293703846168482 0.15396622492996 Inf -Inf 0.777934610172428
"X2909802" 0.0830034325219246 0.406483378311851 0.238784586996963 Inf -Inf 1.14616601758542
"X2910008" -0.0767172872089957 0.624452550423295 0.39558601299943 Inf -Inf 0.808005473360538
"X2910057" -0.0899595918693459 0.108870122594562 0.0899595918693459 Inf -Inf 0.454532674708274
"X2910206" 0 0 0 NA NA NA
"X2910305" 0 0 0 NA NA NA
"X2910404" 2.16574160223565 6.85090221379819 3.78458306362559 Inf NA 0.718023664245172
"X2910503" -0.172026936177537 0.750470183383146 0.593850068000655 Inf -Inf 0.760128087040838
"X2910602" -0.753735809833832 0.889384551711442 0.753735809833832 Inf -Inf 0.569753053102739
"X2910727" -0.448141701177221 1.07474558474376 0.887537971555152 Inf -Inf 0.450812937932776
"X2910800" -0.213567405429252 0.260574828481457 0.213567405429252 Inf -Inf 0.427134810858504
"X2910909" -0.261804121097879 0.317656956008592 0.261804121097879 Inf -Inf 0.534748843093541
"X2911006" -0.163974651370686 0.336984119944115 0.278797111649454 Inf -Inf 0.622430760891804
"X2911204" -0.052649379412359 0.0635999793029872 0.052649379412359 Inf -Inf 0.388795417198959
"X2911501" -0.074869572768331 0.0906412050189261 0.074869572768331 Inf -Inf 0.422792881515281
"X2911600" 0 0 0 NA NA 0
"X2911808" -0.211028124631445 1.463106963391 1.07620443061126 Inf -Inf 0.451159935976773
"X2912103" -0.106480479820665 0.127954255202503 0.106480479820665 Inf -Inf 0.4646420937629
"X2912301" -0.712913225303115 1.30917445980106 1.04079975251848 Inf NA 0.504630183039262
"X2912707" 0.158731017296627 0.641355845450064 0.329335242087267 Inf -Inf 1.43709923819898
"X2912806" 0.170106555622147 0.678776592371815 0.463733257638251 Inf -Inf 0.809425322423128
"X2912905" 0.00727584774726295 0.295239484802724 0.154870629062252 Inf -Inf 0.874563552351542
"X2913457" 0.211641356395501 0.902899573998931 0.437040471098019 Inf -Inf 1.49842447233607
"X2913507" 0.506695648811006 1.32771075708147 1.08988375465173 Inf -Inf 0.850640979240375
"X2913606" 0.83984509689522 2.18748190061179 1.77327903350861 Inf -Inf 1.03172598313228
"X2913705" 0.167447448476462 0.672854438422908 0.371817564252485 Inf NA 1.32201800623106
"X2913804" -0.0836632341449921 0.100535486230759 0.0836632341449921 Inf -Inf 0.422719498837855
"X2913903" -0.00125925127127352 0.29587890936935 0.161955007563015 Inf -Inf 0.740365748859496
"X2914208" -0.0763873863975049 0.328058430912069 0.230505398118439 Inf -Inf 0.567397903060772
"X2914505" -0.059241357786749 0.0714603615679787 0.059241357786749 Inf -Inf 0.5170154861389
"X2914653" -0.489759966046519 0.726103857334545 0.610355080911546 Inf -Inf 0.552774412901022
"X2914802" 0.424304185007058 2.33835831839491 1.04164675775106 Inf -Inf 1.38886234366808
"X2914901" -0.00164950405705366 0.831180393609589 0.596549063599501 Inf -Inf 0.734214232122463
"X2915106" 0.362876161380406 0.988267721176692 0.652599844861353 Inf -Inf 1.22842323738608
"X2915205" -0.156162438495096 0.828733851872029 0.671651683767423 Inf -Inf 0.614081539444501
"X2915304" -0.299948538408939 0.367060082994514 0.299948538408939 Inf -Inf 0.423456760106737
"X2915403" -0.180194100926882 0.814391641554511 0.566381178376084 Inf -Inf 0.566381178376084
"X2915502" 1.67437075004716e-16 5.80019041957777e-16 1.67437075004716e-16 Inf Inf 1.33949660003772e-15
"X2915601" -0.11672543487047 1.16479610471008 1.00049814034379 Inf -Inf 0.857569834580393
"X2915700" 0.0224873448644176 0.29165602306531 0.140563169916524 Inf -Inf 1.22673311927149
"X2915809" -1.71889377390361 2.76575190713878 1.86689381622932 Inf -Inf 0.495087862867444
