"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2705606" 0.0405879886779532 1.123898955337 0.767238530267491 Inf -Inf 0.84660803339861
"X2706307" -0.0555681520823885 0.281977852315014 0.199119251265621 Inf -Inf 0.910259434357124
"X2706448" -0.0833400667496151 0.0833402736571575 0.0833400667496151 Inf -Inf 0.571474743425932
"X2706505" 0.481453331424509 1.60832756608849 0.884519008402247 Inf -Inf 1.80667712354502
"X2706604" 0.166665567333399 0.577355194885046 0.166691101255057 Inf NA 5.33411524016184
"X2706703" -0.615995476718154 0.768022138712493 0.70383553874507 Inf -Inf 0.51975547476559
"X2706802" -0.157196368216135 0.166259314557692 0.157196368216135 Inf -Inf 0.603634053949958
"X2706901" -0.0233162090630716 0.435740569410276 0.387816148778502 Inf -Inf 0.827341117394137
"X2707008" 0 0 0 NA NA NA
"X2707305" -0.151766321225153 0.889916076784215 0.673846050586562 Inf -Inf 1.06047903043131
"X2707404" -0.138922372748135 0.39797365489451 0.370586555567741 Inf -Inf 0.671251119518928
"X2707503" -0.157429572204869 0.157430759064568 0.157429572204869 Inf -Inf 0.503774631055581
"X2707602" -0.0728102061257881 0.293534488798326 0.216106796720229 Inf -Inf 0.902010977614868
"X2707701" -0.0190669010674819 1.0089219444596 0.876164130391909 Inf -Inf 0.725101349289856
"X2707800" -0.294692303134396 0.301725943727019 0.294692303134396 Inf -Inf 0.657917700020978
"X2707909" -0.0721269709430956 0.0721269771300737 0.0721269709430956 Inf -Inf 2.30806307017906
"X2708105" 0.000275538892804764 0.00100836197924721 0.000411750160824301 Inf NA 0.00395280154391329
"X2708204" -0.17404536675798 0.225639972345162 0.188502416064097 Inf NA 0.603207731405112
"X2708303" -0.203738938352828 0.343517834264208 0.322665340629875 Inf -Inf 0.645330681259749
"X2708501" -0.648333690151318 1.17133671740981 1.00311515235667 Inf -Inf 1.17437871495415
"X2708600" -0.702903023580799 1.03068469167776 0.920552594814022 Inf -Inf 0.857990767982001
"X2708709" 0.00224572333891709 0.275933339471955 0.150613788970306 Inf -Inf 0.850524925949963
