"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2914653" -0.69980603080786 1.13080249027384 0.75982740691725 Inf -Inf 0.688145576076
"X2914802" 0.298188828380081 2.39313538283815 1.17947721700298 Inf -Inf 1.5726362893373
"X2914901" -0.135546987535457 1.00971375364144 0.776391602809229 Inf -Inf 0.955558895765205
"X2915106" 0.282125885586721 1.02787604793264 0.687010937334024 Inf -Inf 1.2931970585111
"X2915205" -0.306231207925204 1.1665817152378 0.937163547204762 Inf -Inf 0.856835243158639
"X2915304" -0.411650178587037 0.599789861752639 0.411650178587037 Inf -Inf 0.581153193299347
"X2915403" -0.339363299967435 0.827342462405423 0.601983645722008 Inf -Inf 0.601983645722008
"X2915502" -0.0602414895493226 0.0877741261101422 0.0602414895493226 Inf -Inf 0.48193191639458
"X2915601" -0.367478903930037 1.3153312321222 1.04155407301372 Inf -Inf 0.892760634011757
"X2915700" 0.00301134726756992 0.307367659904724 0.161100336039915 Inf -Inf 1.40596656907563
"X2915809" -2.15765444116084 3.45102086736743 2.35549511648472 Inf -Inf 0.62466168834954
"X2915908" -0.0512074477466128 0.688447779295626 0.479802452971581 Inf -Inf 1.12343988988468
"X2916005" 0.101401416938753 1.34302187732525 0.829574342738423 Inf -Inf 1.07620455274174
"X2916104" -0.0100402482582204 0.014629021018357 0.0100402482582204 Inf -Inf 0.963863832789161
"X2916302" -1.00101347855447 1.60013012441706 1.14857092948942 Inf -Inf 0.760433167110239
"X2916401" -0.90563475615086 1.88112813068016 1.29376072233846 Inf -Inf 0.761969505180934
"X2916203" -0.495989718375881 0.893241259466332 0.595486377377899 Inf -Inf 0.566006853745329
"X2916500" -1.34539326660154 1.96028881645984 1.34539326660154 Inf -Inf 0.807235959960922
"X2916609" -0.391569682070597 0.570531819715924 0.391569682070597 Inf -Inf 0.616240811127496
"X2916708" 0.0592352830938119 0.427224544752547 0.296028548145262 Inf -Inf 0.835845312410151
"X2916807" -0.0793303238081768 1.57208320866386 1.1474603316284 Inf -Inf 0.592237590517886
"X2916856" -0.150603723873306 0.219435315275356 0.150603723873306 Inf -Inf 0.602414895493225
"X2916906" -0.127511880089296 0.321416234831713 0.219775968559634 Inf -Inf 0.70328309939083
"X2917102" -0.22490301540393 0.629790675886938 0.462699420196359 Inf -Inf 0.793199006050901
"X2917300" -0.174701774112828 0.599231229321574 0.453052963089145 Inf -Inf 0.763036569413296
"X2917607" 0.328309573154742 1.41958330902635 0.931898673085734 Inf -Inf 1.37634265563431
"X2917805" -0.201811171619919 0.618604786990265 0.434912893012359 Inf -Inf 0.745564959449758
"X2917904" -0.255023760178591 0.830574760202537 0.577862361235229 Inf -Inf 0.866793541852844
"X2918001" -0.717888658611203 2.86772395971264 1.99154067496143 Inf -Inf 1.02789196127042
"X2918209" -0.110442730840425 0.160919231201927 0.110442730840425 Inf -Inf 0.558026429509514
"X2918308" -0.0803219860657634 0.117032168146856 0.0803219860657634 Inf -Inf 0.48193191639458
"X2918456" -1.32230869491649 2.91443726439429 1.87893766448134 Inf -Inf 0.648841783418017
"X2918555" 0.00200514081205927 0.842492958749685 0.541904261659814 Inf -Inf 1.15606242487427
"X2918704" -0.160643972131527 0.234064336293713 0.160643972131527 Inf -Inf 0.734372444029837
"X2918803" -0.130523227356866 0.190177273238642 0.130523227356866 Inf -Inf 0.596677610774242
"X2918902" -0.188759576094129 0.76972516609367 0.583690484478586 Inf -Inf 0.747123820132591
"X2919058" -0.291167199488392 0.424241609532354 0.291167199488392 Inf -Inf 0.73558029344436
"X2919207" -0.0301207447746613 0.0438870630550711 0.0301207447746613 Inf -Inf 0.48193191639458
"X2919702" -1.21688972425465 3.1068945114644 2.23585210441649 Inf -Inf 0.868995149894669
"X2919926" 0 0 0 NA NA NA
"X2920007" 0.101401416938753 0.765521836458373 0.496323173829506 Inf -Inf 0.821500425648837
"X2920403" -0.386582282386815 5.67200128090946 3.55945689358402 Inf -Inf 1.03862571970841
"X2920502" -1.22090727797774 3.67590780898367 2.59409305458703 Inf -Inf 1.50019839301418
"X2920601" 0.0793157796102528 0.473420167771459 0.332962489671355 Inf -Inf 1.278575960338
"X2920700" -0.507036173089613 1.40242190255961 1.10112728152304 Inf -Inf 0.783023844638603
"X2920908" -0.0271166696060533 2.32106108848704 1.77027822556121 Inf -Inf 1.22263819894875
"X2921005" -0.298196100479043 0.619690082899895 0.456517311057066 Inf -Inf 0.71845347313899
"X2921104" 0.081320920422312 1.04319126779416 0.814802338597005 Inf -Inf 1.16747797769123
"X2921302" 0.217866842314317 2.37931666071337 1.09435522223781 Inf -Inf 1.59178941416408
"X2922003" -1.13657501028785 3.90063635889925 3.03088231794866 Inf -Inf 0.767716893200717
"X2922201" -0.0100402482582204 0.014629021018357 0.0100402482582204 Inf -Inf 0.48193191639458
"X2922300" -0.0301207447746613 0.0438870630550711 0.0301207447746613 Inf -Inf 0.48193191639458
"X2922409" 0.146586170150226 0.577330838683673 0.186307928652126 Inf -Inf 5.96185371686804
"X2922508" -0.120482979098645 0.175548252220284 0.120482979098645 Inf -Inf 0.550779333022378
"X2922607" 0.175700708469376 0.918232396589732 0.640450368029813 Inf -Inf 1.80833045090771
"X2922706" -0.520087768615403 1.08375025215011 0.838381441419145 Inf -Inf 0.676341330892756
"X2922755" -0.0200804965164409 0.0292580420367141 0.0200804965164409 Inf -Inf 0.642575888526107
"X2922805" 0.0853384741453926 0.620038323143224 0.390231956320455 Inf -Inf 1.10183140608128
"X2923001" 0.37247357571278 3.69619169270593 2.94545172971869 Inf -Inf 1.38609493163232
"X2923308" 0 0 0 NA NA NA
"X2923902" -0.619484044742096 1.01797174591285 0.690443399370182 Inf -Inf 0.581426020522259
"X2924108" -0.0401609930328817 0.0585160840734282 0.0401609930328817 Inf -Inf 0.771091066231329
"X2924678" 0.0261031910515807 0.446946564074852 0.298379088586117 Inf -Inf 1.24540836975075
"X2924702" 0.570267193609619 5.26293294626315 2.36639900004676 Inf -Inf 1.63434751082366
"X2924900" 0.0853384741453926 0.757748311741776 0.435351117710072 Inf -Inf 0.97194668139923
"X2925006" 0.301192903548689 2.34271197499093 1.48386367310978 Inf -Inf 1.1676304312995
"X2925105" -0.834354083986768 2.13972596642325 1.62384991849569 Inf -Inf 0.986642988453078
"X2925204" -0.0672703905399731 0.358037612466859 0.230642798224281 Inf -Inf 1.16535308576479
"X2925303" -1.79821791677593 4.24668990533162 3.05983724621851 Inf -Inf 0.796055218528393
"X2925402" -0.588364365610887 1.32317109834812 0.734388160661688 Inf -Inf 0.432523088487866
"X2925501" -0.482952667048015 4.01660990103837 2.67975915872721 Inf -Inf 0.837970290676912
"X2925758" -0.137552128347516 0.425929675532765 0.298721554297819 Inf -Inf 0.925073200406148
"X2925956" 0.0431723403004516 0.285111339952087 0.118025337106868 Inf -Inf 1.41630404528241
"X2926301" 0 0 0 NA NA NA
"X2926657" -2.42874841623176 4.30065974627363 3.11020139590768 Inf -Inf 0.83635667789114
"X2927002" -0.502012412911021 0.731451050917852 0.502012412911021 Inf -Inf 0.741433717530124
"X2927309" -0.0301207447746613 0.0438870630550711 0.0301207447746613 Inf -Inf 0.578318299673497
"X2927408" -0.0200804965164409 0.0292580420367141 0.0200804965164409 Inf -Inf 0.963863832789161
"X2927507" -0.0502012412911021 0.0731451050917852 0.0502012412911021 Inf -Inf 0.688474166277972
"X2927705" -0.704837063085413 2.68408897127699 2.14318800372907 Inf -Inf 0.797465303713141
"X2927804" -0.388558334803027 0.735572595672183 0.540214474234503 Inf -Inf 0.785766507977459
"X2927903" 0.0431723403004516 0.251064083446515 0.0997700349344319 Inf -Inf 1.59632055895091
"X2928059" -0.0803292581647254 1.26294789890887 0.950730630038019 Inf -Inf 0.666205404990144
"X2928505" 0.172689361201807 0.827025840194172 0.403204956207334 Inf -Inf 1.43361762207052
"X2928604" -0.682736881558989 0.994773429248279 0.682736881558989 Inf -Inf 0.851204423761856
"X2928703" 0.0431723403004516 0.251064083446515 0.0997700349344319 Inf -Inf 1.91558467074109
"X2928802" -0.0100402482582204 0.014629021018357 0.0100402482582204 Inf -Inf 0.48193191639458
"X2929107" 0.0833333333333333 0.288675134594813 0.0833333333333333 100 100 Inf
"X2929008" -0.210845213422629 0.307209441385498 0.210845213422629 Inf -Inf 0.674704682952413
"X2929206" -0.140563475615086 0.204806294256999 0.140563475615086 Inf -Inf 0.48193191639458
"X2929305" -0.110442730840425 0.160919231201927 0.110442730840425 Inf -Inf 0.504881055270513
"X2929354" 0.136545921892005 0.577358788031798 0.195829292681635 Inf -Inf 3.13326868290616
"X2929404" -0.0301207447746613 0.0438870630550711 0.0301207447746613 Inf -Inf 0.722897874591871
"X2929503" -0.23092570993907 0.336467483422212 0.23092570993907 Inf -Inf 0.515555073352342
"X2929602" 0 0 0 NA NA NA
"X2929701" 0.162649112943586 0.545341719382588 0.406233425317756 Inf -Inf 1.55993635322018
"X2929750" -0.0200804965164409 0.0292580420367141 0.0200804965164409 Inf -Inf 0.963863832789161
"X2930402" -0.160643972131527 0.234064336293713 0.160643972131527 Inf -Inf 0.550779333022378
"X2930709" -0.110442730840425 0.160919231201927 0.110442730840425 Inf -Inf 0.589027897815598
"X2931103" 0 0 0 NA NA NA
"X2931202" -0.412656385042548 1.06441146838133 0.863408196121939 Inf -Inf 0.88177858327347
"X2931350" 1.38754485624855 2.45138129717279 1.79760679548957 Inf -Inf 2.0544077662738
"X2931400" -0.0903622343239838 0.131661189165213 0.0903622343239838 Inf -Inf 0.667290345777111
"X2931608" -0.0913684407794945 0.79905537959296 0.573264716911362 Inf -Inf 1.12313087394879
"X2931707" 0.00301134726756993 0.308270765870452 0.161656322774964 Inf -Inf 1.29325058219971
"X2931806" 3.35231308610776 18.164436488044 10.5406140924192 Inf -Inf 2.07782125846456
"X2932101" -0.0642590432724031 0.494328626142337 0.362076133162364 Inf -Inf 0.914718652199656
"X2932200" -0.130523227356866 0.190177273238642 0.130523227356866 Inf -Inf 0.48193191639458
"X2932309" 0.0331320920422312 0.295948396523395 0.132436488296982 Inf -Inf 1.41265587516781
"X2932507" -0.813260108915855 1.18495070248692 0.813260108915855 Inf -Inf 0.703360094197496
"X2932705" 0.0461836875680215 0.59094721319196 0.279683689059519 Inf -Inf 1.41313863945862
"X2932903" -0.568283869094446 1.95679168540584 1.49676167379273 Inf -Inf 1.20747160238741
"X2933174" -0.0100402482582204 0.014629021018357 0.0100402482582204 Inf -Inf 0.48193191639458
"X2933208" -0.190764716906188 0.277951399348784 0.190764716906188 Inf -Inf 0.631496993896347
"X2933257" -0.111448937295935 0.802940140355679 0.483901660387945 Inf -Inf 0.910873713671425
"X2933307" -3.63864559999057 10.7615633860328 7.44331754957295 Inf -Inf 1.25802550133627
"X2933505" -0.142575888526107 1.2267552266674 0.872413420716821 Inf -Inf 0.881596719882262
"X3200102" 0.324292019431662 2.06417653190812 0.95007220035033 Inf -Inf 1.1400866404204
"X3200169" -0.288155852220822 0.594382538909297 0.431802485711295 Inf -Inf 0.702593875055666
"X3200136" -0.0170691492488709 0.313867055201284 0.177514185327377 Inf -Inf 1.13609078609521
"X3200201" -0.0110464547137311 0.612189410499382 0.340662320877923 Inf -Inf 0.797648361080015
"X3200300" -0.150603723873306 0.219435315275356 0.150603723873306 Inf -Inf 0.722897874591871
"X3200359" 0.158631559220506 0.921072659319735 0.510182234547184 Inf -Inf 0.89049990030054
"X3200409" -0.0903622343239838 0.131661189165213 0.0903622343239838 Inf -Inf 0.578318299673497
"X3200508" -0.0502012412911021 0.0731451050917852 0.0502012412911021 Inf -Inf 0.48193191639458
"X3200607" -3.36750799232589 5.61026485608355 3.98851884572175 Inf -Inf 0.734928616486156
"X3200706" -0.0200804965164409 0.0292580420367141 0.0200804965164409 Inf -Inf 0.642575888526107
"X3200805" -0.322294150718564 0.608283344465919 0.453677628947579 Inf -Inf 0.551304460493261
"X3200904" -0.325305497986134 0.515676270351738 0.368016261280124 Inf -Inf 0.552024391920186
"X3201001" 0.728913297028048 2.03361722433889 0.998488875538388 Inf -Inf 2.39637330129213
"X3201100" -0.0200804965164409 0.0292580420367141 0.0200804965164409 Inf -Inf 0.48193191639458
"X3201159" 0.252005140812059 1.43935272432356 0.648636488364408 Inf -Inf 1.32487452942517
"X3201209" 0.261039182614769 0.764848534485441 0.520747592083697 Inf -Inf 0.657786432105722
"X3201308" -0.120482979098645 0.175548252220284 0.120482979098645 Inf -Inf 0.578318299673497
"X3201407" -0.114460284563505 0.401724546335992 0.274727089689893 Inf -Inf 0.676251297698199
"X3201506" -0.304226067113145 0.590070788521359 0.4553188747403 Inf -Inf 0.316743565036731
"X3201605" 1.92869751153902 4.52943254378013 3.03789320692761 Inf -Inf 1.2735272832535
"X3201704" -0.0672703905399731 0.206201595663422 0.144970964337453 Inf -Inf 0.773178476466416
