"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2707305" -0.0937281831521928 0.93770990767217 0.673548822052017 Inf NA 1.06001126093432
"X2707404" -0.110462687235726 0.412706708247489 0.366231011687934 Inf -Inf 0.663361832491352
"X2707503" -0.138944411450745 0.142890668064636 0.138944411450745 Inf -Inf 0.444622116642383
"X2707602" -0.0420998488377884 0.278225845949647 0.186202913683675 Inf -Inf 0.777194770157946
"X2707701" 0.0640511733156391 0.962868045758354 0.779635762286246 Inf -Inf 0.645215803271376
"X2707800" -0.259143424786434 0.266503536958864 0.259143424786434 Inf -Inf 0.578552762313899
"X2707909" -0.141062478462637 0.15024996312207 0.141062478462637 Inf -Inf 4.5139993108044
"X2708105" -0.0502088376611811 0.0516348536889395 0.0502088376611811 Inf -Inf 0.482004841547339
"X2708204" -0.0586893976972411 0.308811814658998 0.19568463825877 Inf NA 0.626190842428063
"X2708303" -0.17611113039208 0.339318241359779 0.303392088485132 Inf -Inf 0.606784176970264
"X2708501" -0.304752856107665 1.32654452892159 1.0453081225697 Inf NA 1.22377536300843
"X2708600" -2.93622957525338 3.0481970702007 2.93622957525338 Inf -Inf 2.73667999246917
"X2708709" 0.00807409169459013 0.28257737934932 0.149118962901408 Inf -Inf 0.84208355520795
"X2708808" -0.084214936836547 0.580292313156386 0.385967364815218 Inf -Inf 0.756180959637979
"X2708907" -0.10858083924918 0.111664718986084 0.10858083924918 Inf -Inf 0.651485035495082
"X2709004" -0.0753041738623557 0.0774429399419347 0.0753041738623557 Inf -Inf 0.451825043174134
"X2709103" -0.0419209274379635 0.043111552778236 0.0419209274379635 Inf -Inf 0.670734839007415
"X2709152" -0.284794047595621 0.42273795062159 0.40350980268031 Inf -Inf 0.624789371892093
"X2709301" -0.186281962230747 0.445067933069788 0.419284718631914 Inf -Inf 0.628927077947871
"X2709400" 0.0402523681148939 0.280638372707942 0.119876128940922 Inf -Inf 0.822007741309181
"X2900306" 0.166319261597471 0.848113021439199 0.320977344664149 Inf -Inf 1.54069125438791
"X2900405" -2.02588685954343e-06 2.08635541938628e-06 2.02588685954343e-06 Inf -Inf 9.72425692580845e-05
"X2900603" 0.0204535587760356 0.271239051764235 0.132268749315512 Inf -Inf 0.705433329682732
"X2900702" -0.117450787628429 0.289152413885573 0.241756469725493 Inf -Inf 0.595092848555059
"X2900801" -0.393416718175541 2.77950978500722 2.57253484598242 Inf -Inf 0.536876837422418
"X2900900" -0.110701345134929 0.373656056497982 0.335621732100589 Inf -Inf 0.585812477848301
"X2901007" -0.108766677651203 0.111855835513477 0.108766677651203 Inf -Inf 0.474618229750706
"X2901106" 0.0326854391366116 0.3845263183263 0.262856591559681 Inf -Inf 0.84114109299098
"X2901205" -0.224509826856764 4.24856886691752 2.41667223596498 Inf NA 0.731862885339553
"X2901502" -0.0251096053262056 0.0258227606453446 0.0251096053262056 Inf -Inf 0.602630527828934
"X2901700" -0.0167111533468414 0.0171857784053965 0.0167111533468414 Inf -Inf 0.534756907098924
"X2901908" -0.0195209960289291 0.837829837971902 0.477906108286855 Inf -Inf 0.882288199914193
"X2901957" -0.0167301860851061 0.0172053517056635 0.0167301860851061 Inf -Inf 0.401524466042547
"X2902054" -0.0522433167491516 0.0537271154287842 0.0522433167491516 Inf -Inf 0.0716479772559794
"X2902203" -0.0250665180272374 0.0257784495941092 0.0250665180272374 Inf -Inf 0.401064288435798
"X2902252" -0.00039256143564407 0.00040371084529354 0.00039256143564407 Inf -Inf 0.00221681751893122
"X2902302" 0.0246283232639912 0.273142734177861 0.129667144858538 Inf -Inf 1.13164053694724
"X2902401" -0.376616427144816 0.387312971547015 0.376616427144816 Inf -Inf 0.469547753323407
"X2902906" -0.213711825195725 1.57817419929679 1.03097511255114 Inf -Inf 1.25283051651785
"X2903102" -0.223918243551002 0.231313407331394 0.223918243551002 Inf -Inf 1.19423063227201
"X2903300" 0.0808389157952667 0.288029931991038 0.0854490786854358 Inf -Inf 0.410155577690092
"X2903409" -0.599457764161461 3.75696737663227 3.2641039952622 Inf -Inf 0.454795331705618
"X2903508" -2.61577592370678 6.44288758102704 3.158155727384 Inf NA 1.18895274442692
"X2903706" 0.752077576165022 1.35158190724943 1.17166757039967 Inf NA 0.725677979086247
"X2904308" 0.0695279260232821 0.285375424894742 0.0950429713167004 Inf -Inf 0.48021711823175
"X2904704" -0.0752510985266456 0.0773883571767973 0.0752510985266456 Inf -Inf 0.516007532754141
"X2904803" -1.2070698107677 2.23736842427929 1.27742982146063 Inf -Inf 0.692843292995596
"X2904852" 0 0 0 NA NA NA
"X2904902" 0.148230575914544 0.628812475344189 0.303373120204292 Inf NA 1.16495278158448
"X2905404" 0.190494336712078 0.902116672563869 0.61734020389484 Inf -Inf 1.02180447541215
"X2905602" -0.109049841451136 0.313892462075392 0.251768144795978 Inf -Inf 0.619736971805485
"X2905701" -0.377470930440649 1.08730949211508 0.688249334132391 Inf NA 0.654177584917916
"X2905800" -0.26833028336942 0.448356346722315 0.435896909510403 Inf -Inf 0.550606622539457
"X2906303" -0.235015458012976 2.03266408011699 1.59380825338716 Inf -Inf 0.266096682304638
"X2906402" -0.0167224862629835 0.0171974331955515 0.0167224862629835 Inf -Inf 0.535119560415473
"X2906501" -0.00864190194117376 0.279852751672969 0.161346005057649 Inf -Inf 0.860512026974129
"X2906709" 1.91312136892832 3.98377100585675 3.11283220447822 Inf Inf 0.925176135077119
"X2906907" 0.139659772354122 1.7539987655827 1.52349390224736 Inf -Inf 0.432708327265522
"X2907004" -0.265052801121794 0.412474867768492 0.282281751640917 Inf NA 0.521135541490923
"X2907301" 0.111551489489596 0.385687776264403 0.200657554145667 Inf -Inf 0.917291676094478
"X2907509" -0.0506475256469829 0.294497625570464 0.201724689437777 Inf -Inf 0.744829622539485
