"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"Total" 4900.14608545243 8798.80522123416 5312.38840408852 28.9518753640481 25.7631687160966 0.957861270211762
"A" -209.860693945808 739.82478707706 554.807936205075 63.1510938406915 -15.4318692746112 0.857066842747284
"B" 3090.13434355857 6192.86031347172 3231.82064565866 27.6541659523298 21.7742969420555 1.05963142124432
"C" 246.789301860038 1598.74855502605 977.808609166437 133.920158120537 -100.073334699494 1.43246797619377
"D" -12.6646966196762 184.098132102462 132.966065152492 159.165949556311 -97.6642475653756 3.04429817663708
"E" 1423.79001036579 2464.74447695433 1429.08351833391 69.6452826964308 66.8145297723003 4.10287749745964
"F" 361.957820233542 1361.47329744874 995.906672737657 41.6987496363394 -2.41489334247731 0.586111172582409
"X2700201" -0.20257524588203 0.304917501813595 0.20257524588203 Inf -Inf 1.08040131137083
"X2700300" -0.499044405330038 0.751164697861955 0.499044405330038 Inf -Inf 3.42201877940598
"X2700409" -2.96636488300798 4.97750046415979 3.32648419099474 Inf -Inf 2.28101773096782
"X2700508" -0.595173204070669 0.895858354960634 0.595173204070669 Inf -Inf 1.63247507402241
"X2700607" -0.123820204205849 0.186374930343085 0.123820204205849 Inf -Inf 0.914364584904734
"X2700805" 0 0 0 NA NA NA
"X2701001" -0.47996240582575 0.722442355242441 0.47996240582575 Inf -Inf 1.21253660419137
"X2701100" -0.513525660399198 1.09302784258221 0.826675018970585 Inf -Inf 1.65335003794117
"X2701308" -0.242482472697347 0.541826760195514 0.378880318336612 Inf -Inf 2.27328191001967
"X2701357" -0.489948005857697 0.737472741618594 0.489948005857697 Inf -Inf 1.23776338321944
"X2701407" -0.0968372591501832 0.631689353276484 0.435634630513691 Inf -Inf 1.26730074331256
"X2701704" -0.969861465391348 2.00287591367935 1.43322512351214 Inf -Inf 2.86645024702427
"X2701902" 0 0 0 NA NA NA
"X2702108" -0.982091840877804 1.47825065875208 0.982091840877804 Inf -Inf 1.81309262931287
"X2702207" 0.0728389962550082 0.283492271371434 0.0906126869510672 Inf -Inf 4.34940897365123
"X2702306" -1.92514831284156 5.03369696295339 3.30845792225165 Inf -Inf 2.69162678420473
"X2702553" -0.448573699058742 0.67519588141548 0.448573699058742 Inf -Inf 5.3828843887049
"X2702603" -0.422376067602579 0.63576304596579 0.422376067602579 Inf -Inf 2.89629303498911
"X2702702" -0.383970288182871 0.577954431369903 0.383970288182871 Inf -Inf 2.45740984437037
"X2702801" -0.538550077929774 1.74322721885429 1.38869352815883 Inf -Inf 2.46878849450458
"X2703007" -0.499318620892815 1.13939731838007 0.812650285697561 Inf -Inf 2.78622955096307
"X2703205" -1.249171503516 2.10167152938211 1.40077218836391 Inf -Inf 3.20176500197466
"X2703502" -0.294214557811009 1.11808889284052 0.877055970588731 Inf -Inf 3.0070490420185
